到达小时,来源区域,图形处理器总需求
941,区域E,102
941,区域F,216
942,区域A,236
942,区域B,10
942,区域C,42
942,区域D,405
942,区域E,95
943,区域A,25
943,区域B,92
943,区域C,20
943,区域D,422
943,区域E,212
943,区域F,253
944,区域A,5
944,区域B,20
944,区域C,152
944,区域D,328
944,区域E,14
944,区域F,312
945,区域A,25
945,区域B,22
945,区域C,2
945,区域D,168
945,区域E,54
945,区域F,91
946,区域A,15
946,区域B,41
946,区域C,8
946,区域D,214
946,区域E,170
946,区域F,100
947,区域A,79
947,区域B,12
947,区域D,304
947,区域E,277
947,区域F,235
948,区域A,5
948,区域B,151
948,区域C,7
948,区域D,272
948,区域E,135
948,区域F,72
949,区域A,12
949,区域B,20
949,区域C,65
949,区域D,53
949,区域E,29
949,区域F,185
950,区域A,34
950,区域B,82
950,区域C,37
950,区域D,171
950,区域E,165
950,区域F,104
951,区域A,29
951,区域B,28
951,区域C,25
951,区域D,100
951,区域E,427
951,区域F,127
952,区域A,12
952,区域B,182
952,区域C,50
952,区域D,140
952,区域E,476
952,区域F,126
953,区域A,79
953,区域B,35
953,区域C,34
953,区域D,229
953,区域E,232
953,区域F,58
954,区域A,6
954,区域B,142
954,区域C,34
954,区域D,124
954,区域F,204
955,区域A,84
955,区域B,84
955,区域C,46
955,区域D,15
955,区域E,197
955,区域F,19
956,区域A,71
956,区域B,28
956,区域C,11
956,区域D,58
956,区域E,26
956,区域F,46
957,区域A,57
957,区域B,141
957,区域C,52
957,区域D,138
957,区域E,34
957,区域F,173
958,区域A,29
958,区域B,121
958,区域C,79
958,区域D,127
958,区域E,70
958,区域F,36
959,区域A,23
959,区域B,26
959,区域C,25
959,区域D,97
959,区域E,93
959,区域F,273
960,区域A,82
960,区域B,87
960,区域C,22
960,区域D,108
960,区域E,66
960,区域F,287
961,区域A,12
961,区域B,106
961,区域C,21
961,区域D,59
961,区域E,219
961,区域F,130
962,区域A,36
962,区域B,53
962,区域C,43
962,区域D,137
962,区域E,326
962,区域F,85
963,区域A,42
963,区域B,44
963,区域C,8
963,区域D,232
963,区域E,256
963,区域F,33
964,区域A,5
964,区域B,30
964,区域C,26
964,区域D,41
964,区域E,68
964,区域F,249
965,区域A,34
965,区域B,19
965,区域C,45
965,区域D,202
965,区域E,224
965,区域F,69
966,区域A,136
966,区域B,33
966,区域C,19
966,区域D,177
966,区域E,178
966,区域F,107
967,区域A,169
967,区域B,25
967,区域C,48
967,区域D,245
967,区域E,179
967,区域F,177
968,区域A,16
968,区域B,119
968,区域C,24
968,区域D,251
968,区域E,182
968,区域F,137
969,区域A,56
969,区域B,75
969,区域C,70
969,区域D,298
969,区域E,265
969,区域F,46
970,区域A,34
970,区域B,4
970,区域C,81
970,区域D,121
970,区域E,159
970,区域F,172
971,区域A,6
971,区域B,7
971,区域C,17
971,区域D,219
971,区域E,114
971,区域F,130
972,区域A,85
972,区域B,71
972,区域C,7
972,区域D,47
972,区域E,225
972,区域F,159
973,区域A,194
973,区域B,14
973,区域C,20
973,区域D,95
973,区域E,180
973,区域F,16
974,区域A,20
974,区域B,22
974,区域C,6
974,区域D,26
975,区域A,47
975,区域B,33
975,区域C,37
975,区域D,23
975,区域E,106
975,区域F,3
976,区域A,29
976,区域B,43
976,区域C,4
976,区域D,21
976,区域E,94
976,区域F,125
977,区域A,100
977,区域B,49
977,区域C,30
977,区域D,123
977,区域E,241
977,区域F,129
978,区域A,31
978,区域B,22
978,区域C,28
978,区域D,191
978,区域E,88
978,区域F,102
979,区域A,21
979,区域B,26
979,区域C,4
979,区域D,385
979,区域F,172
980,区域A,28
980,区域B,61
980,区域C,25
980,区域D,528
980,区域E,151
980,区域F,230
981,区域A,15
981,区域B,90
981,区域C,20
981,区域D,157
981,区域F,35
982,区域A,136
982,区域B,55
982,区域C,47
982,区域F,144
983,区域A,11
983,区域B,19
983,区域C,129
983,区域D,286
983,区域E,99
983,区域F,81
984,区域A,43
984,区域B,27
984,区域C,49
984,区域D,110
984,区域F,169
985,区域A,50
985,区域B,5
985,区域C,119
985,区域D,201
985,区域E,142
985,区域F,85
986,区域A,224
986,区域B,18
986,区域C,30
986,区域D,109
986,区域F,138
987,区域A,36
987,区域B,102
987,区域C,73
987,区域D,115
987,区域E,122
987,区域F,124
988,区域A,23
988,区域B,27
988,区域C,40
988,区域E,15
988,区域F,87
989,区域A,30
989,区域D,358
989,区域E,16
989,区域F,167
990,区域A,3
990,区域B,123
990,区域C,244
990,区域D,69
990,区域E,224
990,区域F,140
991,区域A,125
991,区域B,63
991,区域C,237
991,区域D,358
991,区域E,276
991,区域F,50
992,区域A,148
992,区域B,26
992,区域C,52
992,区域D,76
992,区域E,328
992,区域F,350
993,区域A,21
993,区域B,27
993,区域C,12
993,区域D,285
993,区域E,101
993,区域F,83
994,区域A,70
994,区域B,22
994,区域C,16
994,区域D,156
994,区域E,26
995,区域A,11
995,区域C,79
995,区域D,15
995,区域E,87
995,区域F,23
996,区域A,70
996,区域B,21
996,区域C,37
996,区域D,272
996,区域E,47
996,区域F,144
997,区域A,61
997,区域B,56
997,区域C,41
997,区域D,44
997,区域E,20
997,区域F,24
998,区域A,46
998,区域B,25
998,区域C,104
998,区域D,213
998,区域E,214
998,区域F,137
999,区域A,113
999,区域B,82
999,区域C,8
999,区域D,113
999,区域E,332
999,区域F,83
1000,区域A,127
1000,区域B,204
1000,区域C,13
1000,区域D,60
1000,区域E,53
1000,区域F,131
1001,区域A,29
1001,区域B,25
1001,区域C,121
1001,区域D,125
1001,区域E,225
1001,区域F,231
1002,区域A,139
1002,区域B,49
1002,区域C,2
1002,区域D,340
1002,区域E,158
1002,区域F,324
1003,区域A,121
1003,区域B,72
1003,区域C,23
1003,区域D,18
1003,区域E,134
1003,区域F,64
1004,区域A,11
1004,区域B,19
1004,区域C,1
1004,区域D,269
1004,区域E,137
1004,区域F,53
1005,区域A,150
1005,区域B,20
1005,区域C,39
1005,区域D,426
1005,区域E,124
1005,区域F,41
1006,区域A,141
1006,区域B,84
1006,区域C,9
1006,区域D,144
1006,区域E,182
1006,区域F,141
1007,区域A,49
1007,区域B,40
1007,区域C,7
1007,区域D,148
1007,区域E,16
1007,区域F,176
1008,区域A,35
1008,区域B,23
1008,区域C,4
1008,区域D,22
1008,区域E,213
1008,区域F,215
1009,区域A,117
1009,区域B,25
1009,区域C,27
1009,区域D,333
1009,区域E,13
1009,区域F,227
1010,区域A,145
1010,区域B,17
1010,区域C,39
1010,区域D,298
1010,区域E,148
1010,区域F,175
1011,区域A,30
1011,区域B,28
1011,区域C,21
1011,区域D,334
1011,区域E,304
1011,区域F,25
1012,区域A,45
1012,区域B,5
1012,区域C,34
1012,区域D,5
1012,区域E,312
1012,区域F,253
1013,区域A,41
1013,区域B,32
1013,区域C,7
1013,区域D,140
1013,区域E,130
1013,区域F,192
1014,区域A,60
1014,区域B,21
1014,区域C,1
1014,区域D,424
1014,区域E,96
1014,区域F,116
1015,区域A,21
1015,区域B,31
1015,区域C,17
1015,区域D,220
1015,区域E,23
1015,区域F,23
1016,区域A,135
1016,区域B,36
1016,区域C,89
1016,区域D,273
1016,区域E,89
1016,区域F,203
1017,区域A,16
1017,区域B,99
1017,区域C,11
1017,区域D,241
1017,区域E,116
1017,区域F,40
1018,区域A,39
1018,区域B,31
1018,区域C,89
1018,区域D,176
1018,区域E,186
1018,区域F,64
1019,区域A,41
1019,区域B,76
1019,区域C,9
1019,区域D,188
1019,区域E,126
1019,区域F,285
1020,区域A,175
1020,区域B,27
1020,区域C,6
1020,区域D,107
1020,区域E,50
1021,区域A,44
1021,区域B,18
1021,区域C,22
1021,区域D,187
1021,区域E,195
1022,区域A,228
1022,区域B,9
1022,区域C,15
1022,区域D,176
1022,区域E,40
1022,区域F,129
1023,区域A,21
1023,区域B,94
1023,区域C,27
1023,区域D,154
1023,区域E,54
1023,区域F,228
1024,区域A,30
1024,区域B,70
1024,区域C,179
1024,区域D,285
1024,区域E,263
1024,区域F,184
1025,区域A,35
1025,区域B,127
1025,区域C,100
1025,区域D,341
1025,区域E,155
1025,区域F,228
1026,区域A,24
1026,区域C,12
1026,区域D,307
1026,区域E,331
1026,区域F,368
1027,区域A,83
1027,区域B,127
1027,区域C,23
1027,区域D,112
1027,区域E,11
1027,区域F,226
1028,区域A,43
1028,区域B,34
1028,区域C,35
1028,区域D,190
1028,区域E,50
1028,区域F,151
1029,区域A,41
1029,区域B,6
1029,区域C,13
1029,区域D,243
1029,区域E,129
1029,区域F,28
1030,区域A,30
1030,区域B,44
1030,区域C,2
1030,区域D,226
1030,区域E,67
1030,区域F,8
1031,区域A,21
1031,区域B,10
1031,区域C,23
1031,区域D,186
1031,区域E,109
1031,区域F,87
1032,区域A,124
1032,区域B,13
1032,区域C,6
1032,区域D,561
1032,区域E,148
1032,区域F,104
1033,区域A,116
1033,区域B,27
1033,区域C,21
1033,区域D,243
1033,区域E,93
1033,区域F,93
1034,区域A,123
1034,区域B,174
1034,区域C,30
1034,区域D,248
1034,区域E,4
1034,区域F,78
1035,区域A,17
1035,区域B,169
1035,区域C,12
1035,区域D,177
1035,区域E,129
1035,区域F,208
1036,区域A,13
1036,区域B,110
1036,区域C,106
1036,区域D,200
1036,区域E,169
1036,区域F,124
1037,区域A,8
1037,区域B,2
1037,区域C,15
1037,区域D,90
1037,区域E,113
1037,区域F,82
1038,区域A,33
1038,区域B,18
1038,区域C,5
1038,区域D,17
1038,区域E,43
1039,区域A,7
1039,区域B,94
1039,区域C,15
1039,区域D,170
1039,区域E,12
1039,区域F,191
1040,区域A,102
1040,区域B,120
1040,区域C,7
1040,区域D,157
1040,区域E,133
1040,区域F,108
1041,区域A,17
1041,区域B,41
1041,区域C,112
1041,区域D,153
1041,区域E,120
1041,区域F,167
1042,区域A,40
1042,区域B,19
1042,区域C,29
1042,区域D,177
1042,区域E,168
1042,区域F,63
1043,区域A,174
1043,区域B,29
1043,区域C,21
1043,区域D,188
1043,区域E,64
1043,区域F,93
1044,区域A,119
1044,区域B,34
1044,区域D,13
1044,区域E,115
1044,区域F,365
1045,区域A,82
1045,区域B,30
1045,区域C,16
1045,区域D,80
1045,区域E,267
1045,区域F,195
1046,区域A,49
1046,区域B,198
1046,区域C,19
1046,区域D,162
1046,区域E,177
1046,区域F,45
1047,区域A,25
1047,区域B,22
1047,区域C,50
1047,区域D,271
1047,区域E,357
1047,区域F,106
1048,区域A,127
1048,区域B,37
1048,区域C,17
1048,区域D,106
1048,区域E,10
1048,区域F,128
1049,区域A,54
1049,区域B,10
1049,区域C,120
1049,区域D,157
1049,区域E,97
1050,区域A,10
1050,区域B,104
1050,区域C,36
1050,区域D,306
1050,区域E,127
1050,区域F,103
1051,区域A,22
1051,区域B,28
1051,区域C,31
1051,区域D,119
1051,区域E,258
1051,区域F,6
1052,区域A,26
1052,区域B,82
1052,区域C,17
1052,区域D,38
1052,区域E,155
1052,区域F,7
1053,区域A,21
1053,区域B,97
1053,区域C,17
1053,区域D,700
1053,区域E,43
1053,区域F,162
1054,区域A,60
1054,区域B,31
1054,区域C,1
1054,区域D,68
1054,区域E,261
1054,区域F,260
1055,区域A,21
1055,区域B,15
1055,区域C,202
1055,区域D,193
1055,区域E,33
1055,区域F,81
1056,区域A,8
1056,区域B,31
1056,区域C,32
1056,区域D,253
1056,区域E,357
1056,区域F,5
1057,区域A,135
1057,区域B,58
1057,区域C,87
1057,区域D,45
1057,区域E,226
1057,区域F,104
1058,区域A,21
1058,区域B,21
1058,区域C,93
1058,区域E,173
1058,区域F,66
1059,区域A,82
1059,区域B,64
1059,区域C,24
1059,区域D,150
1059,区域E,61
1059,区域F,355
1060,区域A,31
1060,区域B,33
1060,区域C,87
1060,区域D,68
1060,区域E,249
1061,区域A,24
1061,区域B,18
1061,区域C,33
1061,区域D,123
1061,区域E,198
1061,区域F,112
1062,区域A,15
1062,区域B,43
1062,区域C,4
1062,区域D,76
1062,区域E,11
1062,区域F,143
1063,区域A,29
1063,区域B,50
1063,区域C,157
1063,区域D,184
1063,区域E,321
1063,区域F,38
1064,区域A,10
1064,区域B,16
1064,区域C,17
1064,区域D,84
1064,区域E,126
1064,区域F,122
1065,区域A,56
1065,区域B,29
1065,区域C,135
1065,区域D,115
1065,区域E,9
1065,区域F,145
1066,区域A,21
1066,区域B,47
1066,区域C,64
1066,区域D,144
1066,区域E,153
1066,区域F,122
1067,区域A,36
1067,区域B,29
1067,区域C,1
1067,区域D,105
1067,区域E,208
1067,区域F,95
1068,区域A,63
1068,区域B,55
1068,区域C,16
1068,区域D,205
1068,区域E,71
1068,区域F,145
1069,区域A,126
1069,区域B,156
1069,区域C,64
1069,区域D,121
1069,区域E,8
1069,区域F,200
1070,区域A,6
1070,区域B,15
1070,区域C,6
1070,区域D,10
1070,区域E,261
1070,区域F,91
1071,区域A,8
1071,区域B,35
1071,区域C,134
1071,区域D,205
1071,区域E,124
1071,区域F,280
1072,区域A,54
1072,区域B,34
1072,区域C,38
1072,区域D,388
1072,区域E,376
1072,区域F,88
1073,区域A,23
1073,区域B,61
1073,区域C,14
1073,区域D,58
1073,区域E,142
1073,区域F,82
1074,区域A,11
1074,区域B,107
1074,区域C,101
1074,区域D,192
1074,区域E,98
1074,区域F,74
1075,区域A,85
1075,区域B,55
1075,区域C,99
1075,区域D,129
1075,区域E,88
1075,区域F,49
1076,区域A,17
1076,区域B,98
1076,区域C,10
1076,区域D,460
1076,区域E,88
1076,区域F,310
1077,区域B,62
1077,区域D,263
1077,区域E,127
1077,区域F,67
1078,区域A,10
1078,区域B,57
1078,区域C,16
1078,区域D,124
1078,区域E,180
1078,区域F,138
1079,区域A,10
1079,区域B,63
1079,区域C,125
1079,区域D,255
1079,区域E,138
1079,区域F,100
1080,区域A,24
1080,区域B,66
1080,区域C,26
1080,区域D,147
1080,区域E,104
1080,区域F,2
1081,区域A,5
1081,区域B,21
1081,区域C,111
1081,区域D,160
1081,区域E,94
1081,区域F,73
1082,区域A,9
1082,区域B,23
1082,区域C,30
1082,区域D,135
1082,区域E,54
1082,区域F,112
1083,区域A,23
1083,区域B,78
1083,区域C,16
1083,区域D,83
1083,区域E,162
1083,区域F,253
1084,区域A,44
1084,区域B,6
1084,区域C,147
1084,区域D,151
1084,区域E,17
1084,区域F,193
1085,区域A,22
1085,区域B,17
1085,区域C,117
1085,区域D,148
1085,区域E,29
1085,区域F,164
1086,区域A,39
1086,区域B,13
1086,区域C,34
1086,区域D,292
1086,区域E,221
1086,区域F,299
1087,区域A,6
1087,区域B,62
1087,区域C,32
1087,区域D,194
1087,区域E,25
1087,区域F,49
1088,区域A,67
1088,区域B,29
1088,区域C,59
1088,区域D,218
1088,区域E,134
1088,区域F,154
1089,区域A,73
1089,区域B,5
1089,区域C,80
1089,区域D,122
1089,区域E,191
1089,区域F,377
1090,区域A,26
1090,区域B,110
1090,区域C,26
1090,区域D,229
1090,区域E,197
1090,区域F,95
1091,区域A,6
1091,区域B,29
1091,区域C,62
1091,区域D,130
1091,区域E,67
1091,区域F,222
1092,区域A,174
1092,区域B,9
1092,区域C,73
1092,区域D,114
1092,区域E,44
1092,区域F,220
1093,区域A,17
1093,区域C,96
1093,区域D,225
1093,区域E,189
1093,区域F,220
1094,区域A,20
1094,区域B,38
1094,区域C,78
1094,区域D,144
1094,区域E,111
1094,区域F,146
1095,区域A,243
1095,区域B,11
1095,区域C,146
1095,区域D,7
1095,区域E,13
1095,区域F,197
1096,区域A,24
1096,区域B,13
1096,区域C,74
1096,区域D,161
1096,区域E,22
1096,区域F,386
1097,区域A,23
1097,区域B,61
1097,区域C,44
1097,区域D,12
1097,区域E,63
1098,区域A,119
1098,区域B,7
1098,区域C,61
1098,区域D,94
1098,区域E,48
1098,区域F,199
1099,区域A,20
1099,区域B,31
1099,区域C,86
1099,区域D,242
1099,区域E,180
1099,区域F,198
1100,区域A,165
1100,区域B,32
1100,区域C,22
1100,区域D,78
1100,区域E,350
1100,区域F,97
1101,区域A,47
1101,区域B,7
1101,区域C,64
1101,区域D,163
1101,区域E,145
1101,区域F,335
1102,区域A,32
1102,区域B,31
1102,区域C,21
1102,区域D,128
1102,区域E,125
1102,区域F,36
1103,区域A,125
1103,区域B,157
1103,区域C,20
1103,区域D,347
1103,区域E,146
1103,区域F,191
1104,区域A,245
1104,区域B,142
1104,区域C,132
1104,区域D,19
1104,区域E,46
1104,区域F,52
1105,区域A,12
1105,区域B,21
1105,区域C,18
1105,区域D,18
1105,区域E,104
1105,区域F,109
1106,区域A,39
1106,区域B,7
1106,区域C,14
1106,区域D,47
1106,区域E,85
1106,区域F,421
1107,区域A,257
1107,区域B,32
1107,区域C,52
1107,区域D,249
1107,区域E,79
1107,区域F,225
1108,区域A,45
1108,区域B,35
1108,区域C,58
1108,区域D,197
1108,区域E,216
1108,区域F,282
1109,区域A,211
1109,区域B,14
1109,区域D,230
1109,区域E,20
1109,区域F,16
1110,区域A,15
1110,区域B,53
1110,区域C,5
1110,区域D,169
1110,区域E,135
1110,区域F,102
1111,区域A,181
1111,区域B,205
1111,区域C,8
1111,区域D,135
1111,区域E,99
1111,区域F,16
1112,区域A,27
1112,区域B,43
1112,区域C,123
1112,区域D,254
1112,区域E,226
1112,区域F,209
1113,区域A,166
1113,区域B,9
1113,区域C,7
1113,区域D,216
1113,区域E,160
1113,区域F,151
1114,区域A,16
1114,区域B,44
1114,区域C,6
1114,区域D,131
1114,区域E,254
1114,区域F,356
1115,区域A,84
1115,区域B,5
1115,区域D,135
1115,区域E,143
1115,区域F,16
1116,区域A,32
1116,区域B,37
1116,区域C,63
1116,区域D,462
1116,区域E,156
1116,区域F,146
1117,区域A,7
1117,区域B,22
1117,区域C,26
1117,区域D,65
1117,区域E,190
1117,区域F,214
1118,区域A,116
1118,区域B,110
1118,区域C,7
1118,区域D,256
1118,区域E,103
1118,区域F,23
1119,区域A,169
1119,区域B,118
1119,区域C,127
1119,区域D,540
1119,区域E,102
1119,区域F,206
1120,区域A,50
1120,区域B,25
1120,区域C,2
1120,区域D,135
1120,区域F,230
1121,区域A,40
1121,区域B,51
1121,区域C,57
1121,区域D,136
1121,区域E,236
1121,区域F,326
1122,区域A,35
1122,区域B,20
1122,区域C,87
1122,区域D,28
1122,区域E,86
1122,区域F,203
1123,区域A,20
1123,区域B,18
1123,区域C,129
1123,区域D,298
1123,区域E,8
1123,区域F,7
1124,区域A,70
1124,区域B,141
1124,区域C,26
1124,区域D,37
1124,区域E,197
1124,区域F,92
1125,区域A,2
1125,区域B,22
1125,区域D,92
1125,区域E,260
1125,区域F,27
1126,区域A,51
1126,区域B,68
1126,区域C,1
1126,区域D,138
1126,区域E,17
1126,区域F,143
1127,区域A,30
1127,区域B,14
1127,区域C,3
1127,区域D,410
1127,区域E,106
1127,区域F,16
1128,区域A,67
1128,区域B,13
1128,区域C,85
1128,区域D,302
1128,区域E,153
1128,区域F,66
1129,区域A,12
1129,区域B,43
1129,区域C,4
1129,区域D,28
1129,区域F,9
1130,区域A,7
1130,区域B,22
1130,区域C,46
1130,区域D,308
1130,区域E,103
1130,区域F,117
1131,区域A,46
1131,区域B,59
1131,区域C,17
1131,区域D,127
1131,区域E,146
1131,区域F,88
1132,区域A,31
1132,区域B,41
1132,区域C,25
1132,区域D,237
1132,区域E,4
1132,区域F,79
1133,区域A,27
1133,区域B,34
1133,区域C,13
1133,区域D,251
1133,区域E,6
1134,区域A,21
1134,区域B,137
1134,区域C,105
1134,区域E,70
1134,区域F,221
1135,区域A,18
1135,区域B,42
1135,区域C,85
1135,区域D,80
1135,区域E,139
1135,区域F,72
1136,区域A,3
1136,区域B,39
1136,区域C,109
